RG	ReadsRaw	ReadsFiltered	ReadsLengthfiltered	SpeciesKmers	KmerCoverage	KmerDupRate	ExtractLVL	ReadsExtracted	Order	Family	Species	Reference	ReadsMapped	ProportionMapped	ReadsDeduped	DuplicationRate	CoveredBP	ReadsBedfiltered	PostBedCoveredBP	FamPercentage	Ancientness	ReadsDeam(1term)	ReadsDeam(3term)	Deam5(95ci)	Deam3(95ci)	Deam5Cond(95ci)	Deam3Cond(95ci)	MeanFragmentLength	MeanFragmentLength(3term)	Coverage	Breadth	ExpectedBreadth	ProportionExpectedBreadth
Cap.E.7224	2365299	2324190	1211232	50	0.07257	14.6	f	24039	Carnivora	Felidae	Panthera_leo_persica	best	20679	0.8602	1588	13.0220	13191	1539	12815	26.90	++	386	591	62.5 (57.3,67.4)	51.6 (46.2,57.0)	57.8 (42.2,72.3)	46.4 (33.0,60.3)	45.9	45.6	4.32	0.784	0.978	0.801
Cap.E.7224	2365299	2324190	1211232	590	0.1737	20.9	f	11603	Carnivora	Ursidae	Ursus_arctos	best	9807	0.8452	513	19.1169	10922	499	10690	8.72	++	150	214	66.9 (58.4,74.6)	56.3 (47.2,65.2)	70.0 (45.7,88.1)	66.7 (43.0,85.4)	46.3	47.1	1.39	0.641	0.707	0.906
Cap.E.7224	2365299	2324190	1211232	60	0.009806	527.0	f	10901	Primates	Lemuridae	Eulemur_rubriventer	best	2069	0.1897	126	16.4206	313	12	139	0.20	-	1	2	0.0 (0.0,84.2)	100.0 (2.5,100.0)	N/A (N/A,N/A)	N/A (N/A,N/A)	41.8	42.5	0.32	0.017	0.248	0.071
Cap.E.7224	2365299	2324190	1211232	619	0.1943	27.4	f	4490	Perissodactyla	Equidae	Equus_ovodovi	best	3986	0.8877	231	17.2554	7408	227	7281	3.96	++	56	75	56.9 (43.2,69.8)	52.9 (38.5,67.1)	80.0 (28.4,99.5)	66.7 (22.3,95.7)	55.8	54.6	0.78	0.451	0.499	0.903
Cap.E.7224	2365299	2324190	1211232	78	0.007781	58.0	f	2688	Rodentia	Anomaluridae	Anomalurus_derbianus	best	120	0.0446	21	5.7142	298	5	144	0.08	+	2	2	100.0 (15.8,100.0)	100.0 (2.5,100.0)	100.0 (2.5,100.0)	100.0 (2.5,100.0)	41.2	39.5	0.05	0.017	0.044	0.4
Cap.E.7224	2365299	2324190	1211232	8	0.001141	3.0	f	4481	Chiroptera	Vespertilionidae	Myotis_ricketti	best	933	0.2082	23	40.5652	620	17	411	0.29	++	6	7	75.0 (19.4,99.4)	42.9 (9.9,81.6)	N/A (N/A,N/A)	0.0 (0.0,97.5)	40.8	39.6	0.05	0.036	0.05	0.722
Cap.E.7224	2365299	2324190	1211232	8	0.0047	1.5	f	2906	Artiodactyla	Bovidae	Ovis_vignei	best	1204	0.4143	68	17.7058	1929	67	1889	1.17	++	10	23	66.7 (29.9,92.5)	41.7 (15.2,72.3)	100.0 (2.5,100.0)	100.0 (2.5,100.0)	42.8	42.7	0.17	0.115	0.142	0.811
Cap.E.7224	2365299	2324190	1211232	87	0.007815	392.0	f	3743	Macroscelidea	Macroscelididae	Elephantulus_edwardii	best	552	0.1474	69	8.0000	226	0	0	0.00	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A	N/A	0.17	0.013	0.146	0.093
Cap.E.7225	2723680	2678216	1435978	1	0.0004141	2.0	f	7250	Rodentia	Cricetidae	Microtus_fortis_calamorum	best	4281	0.5904	115	37.2260	2525	111	2400	2.13	++	27	42	69.2 (48.2,85.7)	40.0 (21.1,61.3)	100.0 (2.5,100.0)	25.0 (0.6,80.6)	45.5	44.9	0.32	0.154	0.246	0.627
Cap.E.7225	2723680	2678216	1435978	10	0.01451	1.0	f	4020	Carnivora	Felidae	Panthera_leo_persica	best	2517	0.6261	210	11.9857	5676	207	5561	3.99	++	52	75	57.1 (43.2,70.3)	46.0 (31.8,60.7)	50.0 (11.8,88.2)	42.9 (9.9,81.6)	50.5	48.1	0.63	0.337	0.426	0.79
Cap.E.7225	2723680	2678216	1435978	11	0.001387	9.0	f	10857	Rodentia	Muridae	Mus_pahari	best	1355	0.1248	83	16.3253	490	83	490	1.60	++	15	17	33.3 (13.3,59.0)	52.6 (28.9,75.6)	25.0 (0.6,80.6)	100.0 (2.5,100.0)	42.4	41.1	0.21	0.03	0.173	0.173
Cap.E.7225	2723680	2678216	1435978	12	0.002172	1.0	f	1762	Chiroptera	Pteropodidae	Rousettus_aegyptiacus	best	66	0.0374	14	4.7142	283	14	283	0.26	-	1	2	N/A (N/A,N/A)	33.3 (0.8,90.6)	N/A (N/A,N/A)	N/A (N/A,N/A)	41.1	45.5	0.03	0.016	0.029	0.565
Cap.E.7225	2723680	2678216	1435978	12	0.006483	101.0	f	3985	Artiodactyla	Cervidae	Cervus_nippon_yakushimae	best	2536	0.6363	130	19.5076	3772	122	3589	2.35	++	31	46	60.0 (38.7,78.9)	53.1 (34.7,70.9)	25.0 (0.6,80.6)	33.3 (0.8,90.6)	50.5	52.6	0.39	0.229	0.296	0.773
Cap.E.7225	2723680	2678216	1435978	15	0.001932	4.93	f	950	Eulipotyphla	Talpidae	Uropsilus_investigator	best	258	0.2715	7	36.8571	280	7	280	0.13	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	46.1	N/A	0.01	0.016	0.017	0.99
Cap.E.7225	2723680	2678216	1435978	16	0.002183	29.4	f	902	Primates	Lepilemuridae	Lepilemur_septentrionalis	best	560	0.6208	20	28.0000	260	20	260	0.38	-	5	9	83.3 (35.9,99.6)	0.0 (0.0,36.9)	N/A (N/A,N/A)	0.0 (0.0,97.5)	46.6	47.4	0.05	0.015	0.047	0.325
Cap.E.7225	2723680	2678216	1435978	18	0.002709	10.6	f	2158	Primates	Cercopithecidae	Macaca_tonkeana	best	9	0.0041	7	1.2857	257	7	257	0.13	-	0	1	0.0 (0.0,97.5)	0.0 (0.0,84.2)	N/A (N/A,N/A)	N/A (N/A,N/A)	42.4	41.0	0.01	0.015	0.015	0.994
Cap.E.7225	2723680	2678216	1435978	22	0.002354	16.4	f	513	Rodentia	Echimyidae	Proechimys_semispinosus_calidior	best	254	0.4951	5	50.8000	154	5	154	0.09	-	0	2	0.0 (0.0,97.5)	0.0 (0.0,60.2)	N/A (N/A,N/A)	N/A (N/A,N/A)	39.8	36.0	0.01	0.009	0.01	0.881
Cap.E.7225	2723680	2678216	1435978	26	0.003737	17900.0	f	33230	Eulipotyphla	Soricidae	Sorex_gracillimus	best	1647	0.0495	74	22.2567	323	7	265	0.13	-	1	1	33.3 (0.8,90.6)	0.0 (0.0,97.5)	N/A (N/A,N/A)	0.0 (0.0,97.5)	44.6	41.0	0.16	0.018	0.137	0.138
Cap.E.7225	2723680	2678216	1435978	28	0.00406	912.0	f	15260	Carnivora	Viverridae	Paguma_larvata	best	1153	0.0755	148	7.7905	268	2	82	0.03	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	41.0	N/A	0.42	0.016	0.31	0.051
Cap.E.7225	2723680	2678216	1435978	28	0.00601	280.0	f	1584	Perissodactyla	Equidae	Equus_asinus	best	926	0.5845	55	16.8363	1570	45	1505	1.06	++	14	19	56.2 (29.9,80.2)	41.7 (15.2,72.3)	0.0 (0.0,84.2)	0.0 (0.0,97.5)	47.7	48.5	0.15	0.094	0.126	0.745
Cap.E.7225	2723680	2678216	1435978	292	0.1021	21.8	f	30638	Carnivora	Canidae	Canis_lupus_chanco	best	26102	0.8519	1832	14.2478	14474	1790	14223	34.50	++	414	689	63.7 (58.9,68.3)	53.0 (47.5,58.4)	69.6 (54.2,82.3)	54.2 (40.8,67.3)	43.3	43.6	4.73	0.862	0.984	0.876
Cap.E.7225	2723680	2678216	1435978	30	0.01283	81.6	f	4829	Carnivora	Phocidae	Pusa_caspica	best	37	0.0076	16	2.3125	297	13	186	0.25	+	5	6	100.0 (2.5,100.0)	55.6 (21.2,86.3)	100.0 (2.5,100.0)	100.0 (2.5,100.0)	42.9	40.8	0.03	0.017	0.034	0.511
Cap.E.7225	2723680	2678216	1435978	31	0.004018	97.6	f	1799	Chiroptera	Rhinolophidae	Rhinolophus_formosae	best	484	0.2690	41	11.8048	319	41	319	0.79	-	5	9	33.3 (11.8,61.6)	0.0 (0.0,45.9)	N/A (N/A,N/A)	0.0 (0.0,84.2)	42.1	41.7	0.1	0.018	0.086	0.219
Cap.E.7225	2723680	2678216	1435978	33	0.003066	12.5	f	2054	Rodentia	Dipodidae	Scarturus_williamsi	best	229	0.1114	8	28.6250	240	8	240	0.15	-	0	0	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	47.4	N/A	0.02	0.014	0.019	0.724
Cap.E.7225	2723680	2678216	1435978	33	0.0283	15.2	f	1749	Proboscidea	Elephantidae	Mammuthus_primigenius	best	735	0.4202	45	16.3333	1582	43	1494	0.82	++	12	20	50.0 (21.1,78.9)	66.7 (34.9,90.1)	40.0 (5.3,85.3)	66.7 (9.4,99.2)	43.1	43.0	0.11	0.094	0.097	0.971
Cap.E.7225	2723680	2678216	1435978	37	0.005167	532.0	f	8899	Chiroptera	Phyllostomidae	Artibeus_jamaicensis	best	886	0.0995	33	26.8484	519	33	519	0.63	+	6	9	50.0 (6.8,93.2)	44.4 (13.7,78.8)	N/A (N/A,N/A)	N/A (N/A,N/A)	41.0	42.8	0.08	0.031	0.069	0.45
Cap.E.7225	2723680	2678216	1435978	383	0.1002	43.5	f	30570	Artiodactyla	Bovidae	Capra_sibirica	best	23895	0.7816	1239	19.2857	12014	1210	11783	23.32	++	258	412	56.8 (50.6,62.8)	49.6 (43.2,56.0)	50.0 (31.3,68.7)	42.9 (26.3,60.6)	50.7	50.1	3.78	0.724	0.964	0.751
Cap.E.7225	2723680	2678216	1435978	41	0.006292	63.0	f	1410	Artiodactyla	Suidae	Sus_scrofa_taivanus	best	582	0.4127	16	36.3750	593	15	545	0.28	-	2	6	50.0 (1.3,98.7)	50.0 (1.3,98.7)	N/A (N/A,N/A)	N/A (N/A,N/A)	54.5	42.3	0.05	0.035	0.045	0.794
Cap.E.7225	2723680	2678216	1435978	45	0.004145	76.8	f	18003	Dasyuromorphia	Dasyuridae	Antechinus_flavipes	best	1891	0.1050	529	3.5746	214	1	36	0.01	-	0	0	N/A (N/A,N/A)	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	36.0	N/A	1.55	0.012	0.745	0.016
Cap.E.7225	2723680	2678216	1435978	45	0.00558	48.6	f	2761	Rodentia	Sciuridae	Tamiops_maritimus	best	858	0.3107	24	35.7500	494	24	494	0.46	++	10	10	75.0 (19.4,99.4)	88.9 (51.8,99.7)	100.0 (2.5,100.0)	100.0 (2.5,100.0)	39.1	39.4	0.05	0.029	0.048	0.612
Cap.E.7225	2723680	2678216	1435978	49	0.008008	553.0	f	9597	Primates	Lemuridae	Eulemur_rubriventer	best	1032	0.1075	112	9.2142	395	5	192	0.09	-	1	2	50.0 (1.3,98.7)	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	44.2	55.0	0.28	0.022	0.219	0.102
Cap.E.7225	2723680	2678216	1435978	644	0.09161	5.09	f	8398	Perissodactyla	Rhinocerotidae	Coelodonta_antiquitatis	best	2508	0.2986	144	17.4166	3928	141	3864	2.71	++	39	58	56.8 (39.5,72.9)	58.8 (40.7,75.4)	66.7 (9.4,99.2)	33.3 (4.3,77.7)	42.9	42.4	0.37	0.238	0.282	0.847
Cap.E.7225	2723680	2678216	1435978	67	0.02507	202.0	f	22119	Carnivora	Mustelidae	Martes_zibellina	best	1027	0.0464	128	8.0234	1361	32	1164	0.61	+	7	9	75.0 (34.9,96.8)	33.3 (4.3,77.7)	50.0 (1.3,98.7)	50.0 (1.3,98.7)	45.2	48.8	0.33	0.082	0.253	0.324
Cap.E.7225	2723680	2678216	1435978	710	0.209	18.8	f	14097	Carnivora	Ursidae	Ursus_arctos	best	12613	0.8947	781	16.1498	12287	761	11963	14.67	++	214	328	73.1 (65.9,79.6)	54.3 (46.9,61.6)	65.2 (42.7,83.6)	48.4 (30.2,66.9)	45.0	45.0	2.06	0.721	0.838	0.86
Cap.E.7225	2723680	2678216	1435978	74	0.007382	51.8	f	3326	Rodentia	Anomaluridae	Anomalurus_derbianus	best	145	0.0435	19	7.6315	277	5	103	0.09	-	1	1	N/A (N/A,N/A)	100.0 (2.5,100.0)	N/A (N/A,N/A)	N/A (N/A,N/A)	47.2	45.0	0.04	0.016	0.042	0.388
Cap.E.7225	2723680	2678216	1435978	792	0.09586	26.2	f	4792	Carnivora	Hyaenidae	Crocuta_crocuta	best	4469	0.9325	173	25.8323	4822	165	4555	3.18	++	32	54	47.9 (33.3,62.8)	22.2 (11.2,37.1)	33.3 (0.8,90.6)	12.5 (0.3,52.7)	50.2	48.9	0.51	0.281	0.362	0.775
Cap.E.7225	2723680	2678216	1435978	8	0.001133	7.5	f	7902	Chiroptera	Vespertilionidae	Myotis_volans	best	1160	0.1467	43	26.9767	358	42	319	0.80	+	10	13	66.7 (34.9,90.1)	33.3 (7.5,70.1)	50.0 (1.3,98.7)	50.0 (1.3,98.7)	41.3	40.3	0.1	0.02	0.085	0.239
Cap.E.7225	2723680	2678216	1435978	83	0.04538	20.9	f	5776	Primates	Hominidae	Homo_sapiens	fixed	3826	0.6623	218	17.5504	7307	-	-	4.20	-	3	8	5.9 (1.2,16.2)	0.0 (0.0,6.6)	N/A (N/A,N/A)	0.0 (0.0,97.5)	58.8	60.4	0.77	0.441	0.494	0.891
Cap.E.7225	2723680	2678216	1435978	95	0.008534	256.0	f	3085	Macroscelidea	Macroscelididae	Elephantulus_edwardii	best	452	0.1465	73	6.1917	219	0	0	0.00	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A	N/A	0.18	0.013	0.15	0.087
Cap.E.7226	2117719	2098128	1404177	108	0.01545	20.6	f	2592	Carnivora	Viverridae	Civettictis_civetta	best	732	0.2824	559	1.3094	2114	420	1904	0.21	++	64	110	45.5 (35.6,55.8)	23.5 (14.8,34.2)	25.0 (0.6,80.6)	11.1 (0.3,48.2)	50.8	51.2	1.75	0.127	0.788	0.161
Cap.E.7226	2117719	2098128	1404177	15	0.002864	9.4	f	353	Artiodactyla	Balaenopteridae	Balaenoptera_omurai	best	244	0.6912	188	1.2978	620	186	555	0.09	++	58	86	52.6 (39.0,66.0)	53.3 (40.0,66.3)	40.0 (12.2,73.8)	50.0 (15.7,84.3)	53.2	52.7	0.6	0.037	0.416	0.09
Cap.E.7226	2117719	2098128	1404177	16	0.001939	16.6	f	1291	Artiodactyla	Camelidae	Camelus_dromedarius	best	255	0.1975	192	1.3281	560	188	471	0.09	++	49	82	50.0 (36.3,63.7)	42.6 (30.0,55.9)	55.6 (21.2,86.3)	50.0 (18.7,81.3)	47.9	47.2	0.55	0.033	0.385	0.087
Cap.E.7226	2117719	2098128	1404177	16	0.003403	99.0	f	527	Primates	Atelidae	Alouatta_caraya	best	223	0.4231	157	1.4203	400	157	400	0.08	+	18	39	42.4 (25.5,60.8)	13.8 (3.9,31.7)	0.0 (0.0,97.5)	0.0 (0.0,97.5)	50.3	46.9	0.47	0.024	0.344	0.07
Cap.E.7226	2117719	2098128	1404177	17	0.01408	1.24	f	801	Artiodactyla	Suidae	Sus_scrofa_taivanus	best	467	0.5830	339	1.3775	1063	281	1016	0.14	++	58	112	51.9 (40.3,63.5)	23.3 (14.8,33.6)	33.3 (4.3,77.7)	15.4 (1.9,45.4)	49.3	50.1	1.04	0.064	0.601	0.107
Cap.E.7226	2117719	2098128	1404177	19	0.002776	5.74	f	167	Primates	Hylobatidae	Hylobates_pileatus	best	38	0.2275	32	1.1875	394	32	394	0.01	++	8	12	36.4 (10.9,69.2)	44.4 (13.7,78.8)	0.0 (0.0,70.8)	N/A (N/A,N/A)	43.3	43.5	0.08	0.023	0.071	0.334
Cap.E.7226	2117719	2098128	1404177	20	0.002541	18.7	f	4228	Primates	Cercopithecidae	Macaca_sylvanus	best	1331	0.3148	807	1.6493	1264	798	1190	0.40	++	137	275	29.2 (23.0,36.0)	39.9 (33.3,46.8)	36.8 (16.3,61.6)	50.0 (23.0,77.0)	49.4	48.2	2.4	0.076	0.88	0.086
Cap.E.7226	2117719	2098128	1404177	2028	0.2885	2.2	f	3194	Perissodactyla	Rhinocerotidae	Coelodonta_antiquitatis	best	2179	0.6822	1708	1.2757	9798	1700	9560	0.86	++	352	538	51.9 (47.0,56.9)	33.4 (29.1,37.9)	41.7 (25.5,59.2)	28.3 (16.8,42.3)	51.6	50.6	5.36	0.596	0.991	0.601
Cap.E.7226	2117719	2098128	1404177	22	0.003034	2.36	f	697	Primates	Lepilemuridae	Lepilemur_microdon	best	360	0.5164	243	1.4814	847	242	786	0.12	++	50	78	57.4 (44.1,70.0)	26.9 (16.8,39.1)	50.0 (11.8,88.2)	27.3 (6.0,61.0)	46.7	46.7	0.66	0.049	0.444	0.111
Cap.E.7226	2117719	2098128	1404177	22	0.003447	2.95	f	676	Primates	Cheirogaleidae	Microcebus_jollyae	best	321	0.4748	214	1.5000	877	143	851	0.07	++	43	85	44.1 (27.2,62.1)	69.8 (53.9,82.8)	25.0 (3.2,65.1)	66.7 (9.4,99.2)	47.7	47.4	0.61	0.052	0.416	0.125
Cap.E.7226	2117719	2098128	1404177	22	0.006322	15.5	f	266	Artiodactyla	Delphinidae	Orcaella_brevirostris	best	62	0.2330	57	1.0877	928	55	849	0.02	+	11	17	42.1 (20.3,66.5)	17.6 (3.8,43.4)	0.0 (0.0,97.5)	0.0 (0.0,84.2)	45.9	43.9	0.16	0.056	0.133	0.423
Cap.E.7226	2117719	2098128	1404177	225	0.06623	1.1	f	4889	Carnivora	Ursidae	Ursus_arctos	best	2217	0.4534	638	3.4749	5760	635	5630	0.32	++	75	128	27.0 (20.8,33.9)	17.2 (11.6,24.2)	33.3 (4.3,77.7)	15.4 (1.9,45.4)	48.1	49.2	1.8	0.338	0.796	0.424
Cap.E.7226	2117719	2098128	1404177	24	0.002863	73.7	f	400	Cingulata	Chlamyphoridae	Cabassous_tatouay	best	169	0.4225	140	1.2071	550	140	550	0.07	-	12	27	20.0 (7.7,38.6)	20.7 (8.0,39.7)	0.0 (0.0,84.2)	0.0 (0.0,97.5)	57.1	55.6	0.48	0.033	0.345	0.095
Cap.E.7226	2117719	2098128	1404177	24	0.00296	2.75	f	281	Rodentia	Spalacidae	Eospalax_rufescens	best	45	0.1601	31	1.4516	567	31	567	0.01	-	3	4	50.0 (6.8,93.2)	12.5 (0.3,52.7)	N/A (N/A,N/A)	N/A (N/A,N/A)	47.6	51.8	0.09	0.034	0.076	0.453
Cap.E.7226	2117719	2098128	1404177	25	0.003543	1.28	f	537	Rodentia	Echimyidae	Proechimys_kulinae	best	150	0.2793	94	1.5957	799	94	799	0.04	+	13	37	18.5 (6.3,38.1)	40.0 (19.1,63.9)	0.0 (0.0,97.5)	N/A (N/A,N/A)	44.9	40.9	0.25	0.047	0.198	0.239
Cap.E.7226	2117719	2098128	1404177	26	0.002876	19.2	f	1082	Primates	Hominidae	Homo_sapiens	fixed	362	0.3345	260	1.3923	675	-	-	0.13	++	32	56	33.9 (21.8,47.8)	17.7 (10.0,27.9)	33.3 (0.8,90.6)	16.7 (0.4,64.1)	50.3	50.4	0.78	0.04	0.499	0.081
Cap.E.7226	2117719	2098128	1404177	2686	0.8431	202.0	f	226664	Perissodactyla	Equidae	Equus_ovodovi	best	221992	0.9793	123322	1.8001	16169	122142	16023	62.49	++	22148	32990	44.8 (44.3,45.4)	26.9 (26.4,27.4)	45.6 (43.6,47.6)	27.0 (25.6,28.4)	56.6	58.3	425.46	0.985	1.0	0.985
Cap.E.7226	2117719	2098128	1404177	27	0.005196	13.3	f	855	Carnivora	Otariidae	Arctocephalus_townsendi	best	144	0.1684	125	1.1520	1178	124	1138	0.06	++	18	41	47.8 (26.8,69.4)	25.7 (12.5,43.3)	66.7 (9.4,99.2)	33.3 (4.3,77.7)	46.9	44.2	0.35	0.071	0.268	0.265
Cap.E.7226	2117719	2098128	1404177	28	0.002309	3.21	f	616	Rodentia	Dipodidae	Sicista_concolor	best	162	0.2629	70	2.3142	430	70	430	0.03	++	22	35	35.7 (12.8,64.9)	45.2 (29.8,61.3)	40.0 (5.3,85.3)	50.0 (6.8,93.2)	43.3	44.1	0.18	0.026	0.149	0.174
Cap.E.7226	2117719	2098128	1404177	28	0.003477	2.54	f	5702	Chiroptera	Pteropodidae	Pteropus_scapulatus	best	2374	0.4163	978	2.4274	1811	966	1726	0.49	++	145	217	38.7 (32.9,44.8)	17.7 (13.0,23.3)	8.3 (0.2,38.5)	5.6 (0.1,27.3)	54.1	55.6	3.15	0.108	0.938	0.115
Cap.E.7226	2117719	2098128	1404177	28	0.003552	5.57	f	186	Lagomorpha	Ochotonidae	Ochotona_coreana	best	98	0.5268	79	1.2405	423	79	423	0.04	++	20	27	62.5 (35.4,84.8)	34.5 (17.9,54.3)	0.0 (0.0,97.5)	0.0 (0.0,97.5)	47.8	47.6	0.21	0.024	0.175	0.139
Cap.E.7226	2117719	2098128	1404177	31	0.003418	1.58	f	554	Scandentia	Tupaiidae	Tupaia_montana	best	229	0.4133	128	1.7890	491	128	491	0.06	+	26	36	55.0 (38.5,70.7)	20.8 (7.1,42.2)	100.0 (2.5,100.0)	14.3 (0.4,57.9)	45.1	43.4	0.35	0.03	0.268	0.112
Cap.E.7226	2117719	2098128	1404177	31	0.006269	4.71	f	481	Primates	Tarsiidae	Tarsius_lariang	best	158	0.3284	127	1.2440	787	127	787	0.06	+	12	31	40.0 (19.1,63.9)	13.8 (3.9,31.7)	N/A (N/A,N/A)	N/A (N/A,N/A)	55.1	54.8	0.41	0.046	0.304	0.152
Cap.E.7226	2117719	2098128	1404177	33	0.003238	18.3	f	176	Pilosa	Bradypodidae	Bradypus_variegatus	best	64	0.3636	53	1.2075	489	52	445	0.02	+	10	17	69.2 (38.6,90.9)	16.7 (0.4,64.1)	N/A (N/A,N/A)	0.0 (0.0,97.5)	43.2	44.1	0.13	0.029	0.114	0.256
Cap.E.7226	2117719	2098128	1404177	33	0.004037	4.7	f	4347	Rodentia	Sciuridae	Callosciurus_erythraeus	best	1139	0.2620	710	1.6042	1555	681	1533	0.34	++	149	256	33.3 (26.4,40.8)	56.4 (48.6,63.9)	41.2 (18.4,67.1)	43.8 (19.8,70.1)	47.3	46.2	2.05	0.093	0.837	0.112
Cap.E.7226	2117719	2098128	1404177	33	0.004101	2.39	f	200	Lagomorpha	Leporidae	Lepus_americanus	best	49	0.2450	35	1.4000	541	35	541	0.01	+	6	8	57.1 (18.4,90.1)	25.0 (3.2,65.1)	N/A (N/A,N/A)	0.0 (0.0,97.5)	43.9	43.8	0.09	0.031	0.076	0.415
Cap.E.7226	2117719	2098128	1404177	335	0.1699	2.44	f	11124	Artiodactyla	Bovidae	Bison_schoetensacki	best	3753	0.3373	3067	1.2236	12115	2896	11844	1.48	++	583	888	53.4 (49.6,57.1)	33.2 (29.7,36.8)	52.5 (39.3,65.4)	35.6 (25.7,46.3)	48.3	48.2	9.07	0.742	0.999	0.742
Cap.E.7226	2117719	2098128	1404177	35	0.004308	2.37	f	956	Eulipotyphla	Talpidae	Uropsilus_andersoni	best	154	0.1610	112	1.3750	854	111	851	0.05	+	38	50	70.2 (55.1,82.7)	20.8 (7.1,42.2)	0.0 (0.0,97.5)	0.0 (0.0,60.2)	50.5	50.3	0.34	0.051	0.26	0.198
Cap.E.7226	2117719	2098128	1404177	35	0.004374	13.9	f	4487	Chiroptera	Vespertilionidae	Myotis_bechsteinii	best	1173	0.2614	713	1.6451	1457	688	1392	0.35	++	141	236	52.9 (45.9,59.8)	27.1 (20.0,35.1)	72.7 (39.0,94.0)	40.0 (19.1,63.9)	48.2	47.6	2.01	0.084	0.83	0.102
Cap.E.7226	2117719	2098128	1404177	36	0.003316	6.75	f	1744	Dasyuromorphia	Dasyuridae	Antechinus_flavipes	best	141	0.0808	117	1.2051	376	42	261	0.02	+	5	7	42.9 (9.9,81.6)	14.3 (1.8,42.8)	0.0 (0.0,97.5)	0.0 (0.0,84.2)	46.5	41.3	0.3	0.021	0.234	0.092
Cap.E.7226	2117719	2098128	1404177	36	0.006292	5.94	f	911	Artiodactyla	Ziphiidae	Mesoplodon_europaeus	best	391	0.4291	250	1.5640	1040	245	975	0.12	+	31	53	41.4 (28.6,55.1)	14.0 (5.8,26.7)	0.0 (0.0,97.5)	0.0 (0.0,45.9)	47.5	46.0	0.72	0.063	0.475	0.133
Cap.E.7226	2117719	2098128	1404177	37	0.003691	2.05	f	92	Primates	Lorisidae	Nycticebus_pygmaeus	best	10	0.1086	8	1.2500	346	8	346	0.00	-	1	2	50.0 (1.3,98.7)	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	49.0	46.0	0.02	0.02	0.02	1.009
Cap.E.7226	2117719	2098128	1404177	3708	0.4488	115.0	f	95616	Carnivora	Hyaenidae	Crocuta_crocuta	best	90852	0.9501	53252	1.7060	15375	51404	14736	26.30	++	8753	13208	43.1 (42.2,43.9)	26.7 (25.9,27.4)	41.7 (38.5,45.0)	25.6 (23.4,27.9)	60.2	61.7	187.17	0.897	1.0	0.897
Cap.E.7226	2117719	2098128	1404177	38	0.005646	27.5	f	2408	Eulipotyphla	Soricidae	Sorex_sinalis	best	693	0.2877	351	1.9743	1562	350	1526	0.17	++	70	126	52.7 (42.0,63.3)	24.5 (16.2,34.4)	20.0 (0.5,71.6)	8.3 (0.2,38.5)	50.3	48.3	1.02	0.09	0.595	0.152
Cap.E.7226	2117719	2098128	1404177	39	0.003629	13.2	f	81	Didelphimorphia	Didelphidae	Tlacuatzin_canescens	best	41	0.5061	27	1.5185	212	27	212	0.01	+	4	8	20.0 (0.5,71.6)	50.0 (11.8,88.2)	N/A (N/A,N/A)	0.0 (0.0,97.5)	46.6	52.1	0.07	0.012	0.065	0.197
Cap.E.7226	2117719	2098128	1404177	39	0.008451	1.05	f	47	Artiodactyla	Moschidae	Moschus_cupreus	best	20	0.4255	18	1.1111	528	18	528	0.00	-	4	7	100.0 (2.5,100.0)	37.5 (8.5,75.5)	N/A (N/A,N/A)	0.0 (0.0,97.5)	48.9	48.6	0.05	0.032	0.046	0.695
Cap.E.7226	2117719	2098128	1404177	39	0.02107	4.13	f	3192	Artiodactyla	Cervidae	Cervus_nippon_yakushimae	best	1126	0.3527	584	1.9280	7177	576	6991	0.29	++	143	240	69.2 (61.4,76.4)	25.2 (18.5,32.9)	30.0 (6.7,65.2)	9.4 (2.0,25.0)	47.3	46.7	1.67	0.436	0.773	0.564
Cap.E.7226	2117719	2098128	1404177	40	0.007143	12.3	f	2022	Carnivora	Phocidae	Phoca_groenlandica	best	625	0.3090	430	1.4534	1454	430	1454	0.22	++	103	172	27.4 (19.5,36.6)	52.8 (44.3,61.2)	21.4 (4.7,50.8)	37.5 (8.5,75.5)	48.2	48.1	1.25	0.087	0.668	0.131
Cap.E.7226	2117719	2098128	1404177	40	0.02694	3.0	f	4417	Carnivora	Felidae	Panthera_tigris_amoyensis	best	1976	0.4473	1378	1.4339	4168	1364	3979	0.69	++	295	528	46.3 (41.4,51.4)	32.9 (28.1,37.9)	37.9 (20.7,57.7)	23.4 (12.3,38.0)	51.7	51.1	4.18	0.245	0.975	0.251
