RG	ReadsRaw	ReadsFiltered	ReadsLengthfiltered	SpeciesKmers	KmerCoverage	KmerDupRate	ExtractLVL	ReadsExtracted	Order	Family	Species	Reference	ReadsMapped	ProportionMapped	ReadsDeduped	DuplicationRate	CoveredBP	ReadsBedfiltered	PostBedCoveredBP	FamPercentage	Ancientness	ReadsDeam(1term)	ReadsDeam(3term)	Deam5(95ci)	Deam3(95ci)	Deam5Cond(95ci)	Deam3Cond(95ci)	MeanFragmentLength	MeanFragmentLength(3term)	Coverage	Breadth	ExpectedBreadth	ProportionExpectedBreadth
simadna_md_100	499930	499930	499930	14	0.001451	3.07	f	279	Macroscelidea	Macroscelididae	Elephantulus_fuscipes	best	13	0.0465	10	1.3000	330	10	330	0.01	-	0	0	0.0 (0.0,97.5)	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	45.0	N/A	0.02	0.019	0.023	0.84
simadna_md_100	499930	499930	499930	14	0.001823	33.3	f	82	Rodentia	Echimyidae	Proechimys_goeldii	best	10	0.1219	8	1.2500	246	8	246	0.00	-	0	1	0.0 (0.0,97.5)	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	39.8	36.0	0.01	0.014	0.016	0.883
simadna_md_100	499930	499930	499930	16	0.008515	1.06	f	34	Artiodactyla	Delphinidae	Cephalorhynchus_heavisidii	best	7	0.2058	5	1.4000	170	4	135	0.00	-	0	1	0.0 (0.0,97.5)	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	42.0	39.0	0.01	0.01	0.012	0.807
simadna_md_100	499930	499930	499930	17	0.005166	1.82	f	19	Primates	Hylobatidae	Hoolock_hoolock	best	9	0.4736	8	1.1250	314	8	314	0.00	-	0	0	0.0 (0.0,84.2)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	43.2	N/A	0.02	0.019	0.018	1.037
simadna_md_100	499930	499930	499930	17	0.006819	1.65	f	172	Rodentia	Sciuridae	Tamias_umbrinus	best	44	0.2558	34	1.2941	834	34	834	0.03	-	4	5	27.3 (6.0,61.0)	25.0 (0.6,80.6)	0.0 (0.0,97.5)	N/A (N/A,N/A)	46.8	50.4	0.09	0.05	0.08	0.623
simadna_md_100	499930	499930	499930	18	0.00235	2.78	f	37	Pholidota	Manidae	Manis_crassicaudata	best	5	0.1351	5	1.0000	171	5	171	0.00	-	0	0	N/A (N/A,N/A)	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	42.2	N/A	0.01	0.01	0.011	0.922
simadna_md_100	499930	499930	499930	18	0.004894	3.44	f	68	Primates	Cheirogaleidae	Microcebus_tanosi	best	15	0.2205	12	1.2500	401	11	353	0.01	-	2	3	0.0 (0.0,60.2)	100.0 (15.8,100.0)	0.0 (0.0,84.2)	N/A (N/A,N/A)	42.1	39.0	0.03	0.024	0.026	0.902
simadna_md_100	499930	499930	499930	19	0.002775	2.47	f	31	Lagomorpha	Leporidae	Lepus_americanus	best	10	0.3225	9	1.1111	380	9	380	0.00	-	1	2	0.0 (0.0,84.2)	33.3 (0.8,90.6)	N/A (N/A,N/A)	N/A (N/A,N/A)	47.7	49.5	0.02	0.022	0.021	1.014
simadna_md_100	499930	499930	499930	19	0.004425	3.89	f	239	Carnivora	Otariidae	Arctocephalus_townsendi	best	20	0.0836	17	1.1764	540	15	479	0.01	-	2	2	33.3 (0.8,90.6)	50.0 (1.3,98.7)	N/A (N/A,N/A)	0.0 (0.0,97.5)	44.1	40.0	0.04	0.032	0.039	0.83
simadna_md_100	499930	499930	499930	20	0.002126	3.25	f	37	Rodentia	Spalacidae	Rhizomys_sinensis	best	3	0.0810	2	1.5000	86	2	86	0.00	-	0	1	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	43.0	43.0	0.0	0.005	0.004	1.135
simadna_md_100	499930	499930	499930	20	0.006225	2.4	f	48	Primates	Lepilemuridae	Lepilemur_otto	best	12	0.2500	9	1.3333	232	9	232	0.00	-	2	3	33.3 (0.8,90.6)	20.0 (0.5,71.6)	N/A (N/A,N/A)	N/A (N/A,N/A)	51.2	47.0	0.02	0.013	0.023	0.576
simadna_md_100	499930	499930	499930	21	0.004357	2.05	f	36	Artiodactyla	Camelidae	Vicugna_vicugna	best	21	0.5833	20	1.0500	449	20	449	0.02	-	0	4	0.0 (0.0,60.2)	0.0 (0.0,84.2)	N/A (N/A,N/A)	N/A (N/A,N/A)	50.0	38.5	0.06	0.027	0.053	0.522
simadna_md_100	499930	499930	499930	21	0.004435	2.33	f	675	Eulipotyphla	Soricidae	Sorex_araneus	best	40	0.0592	35	1.1428	979	35	979	0.03	-	4	7	30.0 (6.7,65.2)	8.3 (0.2,38.5)	N/A (N/A,N/A)	0.0 (0.0,84.2)	44.0	46.3	0.09	0.057	0.077	0.749
simadna_md_100	499930	499930	499930	22	0.002898	2.18	f	943	Chiroptera	Phyllostomidae	Micronycteris_hirsuta	best	29	0.0307	25	1.1600	721	24	714	0.02	-	1	4	16.7 (0.4,64.1)	0.0 (0.0,36.9)	N/A (N/A,N/A)	N/A (N/A,N/A)	46.1	47.5	0.06	0.043	0.059	0.729
simadna_md_100	499930	499930	499930	23	0.00431	2.17	f	38	Primates	Lemuridae	Eulemur_mongoz	best	9	0.2368	9	1.0000	287	9	287	0.00	-	0	3	0.0 (0.0,97.5)	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	43.6	43.0	0.02	0.017	0.02	0.837
simadna_md_100	499930	499930	499930	24	0.003494	57.8	f	298	Chiroptera	Pteropodidae	Rousettus_lanosus	best	98	0.3288	34	2.8823	469	34	469	0.03	-	0	3	0.0 (0.0,70.8)	0.0 (0.0,36.9)	N/A (N/A,N/A)	N/A (N/A,N/A)	48.4	52.0	0.09	0.027	0.082	0.336
simadna_md_100	499930	499930	499930	25	0.00342	1.0	f	486	Lagomorpha	Ochotonidae	Ochotona_erythrotis	best	5	0.0102	4	1.2500	160	4	160	0.00	-	0	1	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	45.2	43.0	0.01	0.009	0.009	1.005
simadna_md_100	499930	499930	499930	25	0.006263	2.08	f	179	Primates	Cercopithecidae	Macaca_leonina	best	42	0.2346	36	1.1666	712	34	626	0.03	-	1	4	0.0 (0.0,45.9)	20.0 (0.5,71.6)	N/A (N/A,N/A)	N/A (N/A,N/A)	50.2	61.2	0.1	0.041	0.088	0.471
simadna_md_100	499930	499930	499930	26	0.005647	2.92	f	54	Artiodactyla	Ziphiidae	Mesoplodon_bidens	best	17	0.3148	14	1.2142	504	14	504	0.01	-	1	2	25.0 (0.6,80.6)	0.0 (0.0,60.2)	N/A (N/A,N/A)	N/A (N/A,N/A)	45.3	39.0	0.03	0.03	0.033	0.915
simadna_md_100	499930	499930	499930	263	0.2201	27.0	f	117318	Artiodactyla	Bovidae	Bos_indicus	best	115396	0.9836	28011	4.1196	16323	26701	16183	27.38	++	1496	2463	16.2 (15.2,17.2)	12.7 (11.9,13.7)	19.0 (13.0,26.3)	13.2 (9.0,18.5)	61.5	63.9	105.75	0.998	1.0	0.998
simadna_md_100	499930	499930	499930	29	0.006182	2.93	f	193	Carnivora	Ursidae	Ursus_spelaeus	best	21	0.1088	19	1.1052	454	19	454	0.01	+	4	4	28.6 (3.7,71.0)	50.0 (11.8,88.2)	100.0 (2.5,100.0)	100.0 (2.5,100.0)	44.7	41.2	0.05	0.027	0.043	0.618
simadna_md_100	499930	499930	499930	30	0.004484	2.97	f	829	Chiroptera	Vespertilionidae	Myotis_bechsteinii	best	49	0.0591	39	1.2564	927	38	888	0.03	+	5	7	33.3 (4.3,77.7)	50.0 (11.8,88.2)	0.0 (0.0,84.2)	N/A (N/A,N/A)	42.4	40.0	0.09	0.054	0.081	0.664
simadna_md_100	499930	499930	499930	31	0.005736	3.1	f	1082	Carnivora	Mustelidae	Mustela_kathiah	best	157	0.1451	75	2.0933	1350	75	1350	0.07	-	6	10	20.0 (4.3,48.1)	28.6 (8.4,58.1)	25.0 (0.6,80.6)	100.0 (2.5,100.0)	47.1	43.7	0.21	0.081	0.171	0.475
simadna_md_100	499930	499930	499930	32	0.004236	2.03	f	74	Eulipotyphla	Talpidae	Uropsilus_sp._1_FT-2014	best	10	0.1351	7	1.4285	193	7	193	0.00	-	1	1	50.0 (1.3,98.7)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	45.1	41.0	0.01	0.011	0.016	0.697
simadna_md_100	499930	499930	499930	34	0.007738	2.21	f	107	Carnivora	Phocidae	Phoca_fasciata	best	28	0.2616	21	1.3333	567	20	521	0.02	-	2	3	25.0 (0.6,80.6)	20.0 (0.5,71.6)	N/A (N/A,N/A)	N/A (N/A,N/A)	49.6	50.3	0.06	0.033	0.053	0.635
simadna_md_100	499930	499930	499930	34	0.01094	2.88	f	94	Artiodactyla	Moschidae	Moschus_moschiferus	best	20	0.2127	16	1.2500	448	16	448	0.01	-	3	4	50.0 (1.3,98.7)	28.6 (3.7,71.0)	N/A (N/A,N/A)	N/A (N/A,N/A)	49.1	45.5	0.04	0.027	0.041	0.66
simadna_md_100	499930	499930	499930	36	0.005947	3.19	f	51	Perissodactyla	Rhinocerotidae	Rhinoceros_sondaicus	best	17	0.3333	16	1.0625	315	16	315	0.01	-	0	2	0.0 (0.0,60.2)	0.0 (0.0,70.8)	N/A (N/A,N/A)	N/A (N/A,N/A)	45.6	41.5	0.04	0.019	0.038	0.499
simadna_md_100	499930	499930	499930	36	0.007173	83.6	f	512	Carnivora	Viverridae	Genetta_genetta	best	100	0.1953	76	1.3157	1008	76	1008	0.07	-	4	11	17.6 (3.8,43.4)	4.5 (0.1,22.8)	N/A (N/A,N/A)	0.0 (0.0,97.5)	45.8	46.2	0.2	0.059	0.166	0.358
simadna_md_100	499930	499930	499930	36	0.01175	3.69	f	31	Artiodactyla	Giraffidae	Giraffa_giraffa_angolensis	best	7	0.2258	7	1.0000	262	7	262	0.00	-	0	1	N/A (N/A,N/A)	0.0 (0.0,84.2)	N/A (N/A,N/A)	N/A (N/A,N/A)	43.6	35.0	0.01	0.015	0.016	0.98
simadna_md_100	499930	499930	499930	38	0.003667	1.79	f	38	Eulipotyphla	Erinaceidae	Neohylomys_hainanensis	best	2	0.0526	2	1.0000	64	2	64	0.00	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	46.5	N/A	0.0	0.003	0.004	0.798
simadna_md_100	499930	499930	499930	38	0.006684	5.08	f	78	Primates	Cebidae	Leontopithecus_rosalia	best	22	0.2820	21	1.0476	386	21	386	0.02	-	4	8	33.3 (0.8,90.6)	27.3 (6.0,61.0)	N/A (N/A,N/A)	N/A (N/A,N/A)	47.2	50.5	0.05	0.022	0.05	0.452
simadna_md_100	499930	499930	499930	41	0.01015	1.73	f	626	Artiodactyla	Cervidae	Mazama_nemorivaga	best	101	0.1613	96	1.0520	2267	86	2061	0.08	-	4	11	12.0 (2.5,31.2)	5.9 (0.1,28.7)	0.0 (0.0,97.5)	0.0 (0.0,97.5)	50.1	46.9	0.29	0.138	0.227	0.61
simadna_md_100	499930	499930	499930	44	0.006758	2.27	f	296	Carnivora	Canidae	Vulpes_lagopus	best	23	0.0777	20	1.1500	551	20	551	0.02	-	2	3	0.0 (0.0,52.2)	33.3 (4.3,77.7)	N/A (N/A,N/A)	N/A (N/A,N/A)	44.4	38.3	0.05	0.033	0.045	0.719
simadna_md_100	499930	499930	499930	44	0.01518	35.5	f	485	Chiroptera	Rhinolophidae	Rhinolophus_macrotis	best	93	0.1917	51	1.8235	558	50	521	0.05	-	3	6	25.0 (3.2,65.1)	25.0 (0.6,80.6)	N/A (N/A,N/A)	0.0 (0.0,97.5)	45.7	46.7	0.13	0.033	0.114	0.289
simadna_md_100	499930	499930	499930	56	0.006631	4.45	f	62	Carnivora	Mephitidae	Mydaus_javanensis	best	33	0.5322	26	1.2692	298	26	298	0.02	-	4	6	18.2 (2.3,51.8)	33.3 (4.3,77.7)	0.0 (0.0,97.5)	0.0 (0.0,84.2)	47.8	49.7	0.07	0.018	0.064	0.28
simadna_md_100	499930	499930	499930	6135	0.8678	401.0	f	195948	Carnivora	Hyaenidae	Crocuta_crocuta	best	189919	0.9692	30146	6.2999	16962	28126	16432	28.84	++	1369	2133	13.1 (12.2,13.9)	10.5 (9.7,11.3)	15.2 (10.0,21.8)	15.4 (10.1,22.0)	60.3	66.3	106.58	0.989	1.0	0.989
simadna_md_100	499930	499930	499930	670	0.7008	32.9	f	18689	Proboscidea	Elephantidae	Mammuthus_primigenius	best	18683	0.9996	14108	1.3242	16448	13860	16261	14.21	++	833	1261	18.0 (16.6,19.6)	14.2 (12.9,15.6)	19.2 (11.2,29.7)	13.4 (7.7,21.1)	53.0	53.1	44.55	0.98	1.0	0.98
simadna_md_100	499930	499930	499930	72	0.01116	2.96	f	1263	Carnivora	Herpestidae	Suricata_suricatta	best	336	0.2660	107	3.1401	1194	106	1160	0.10	-	4	12	19.0 (5.4,41.9)	0.0 (0.0,14.8)	N/A (N/A,N/A)	0.0 (0.0,97.5)	47.9	50.1	0.3	0.07	0.234	0.301
simadna_md_100	499930	499930	499930	74	0.01034	2.97	f	479	Carnivora	Eupleridae	Cryptoprocta_ferox	best	65	0.1356	49	1.3265	985	37	937	0.03	-	3	5	20.0 (2.5,55.6)	10.0 (0.3,44.5)	N/A (N/A,N/A)	0.0 (0.0,84.2)	47.5	50.4	0.12	0.058	0.108	0.54
simadna_md_100	499930	499930	499930	812	0.8423	125.0	f	59055	Artiodactyla	Suidae	Sus_scrofa_taivanus	best	58843	0.9964	24889	2.3642	16468	23627	16140	24.23	++	1370	2075	17.2 (16.1,18.3)	12.9 (11.9,13.9)	21.3 (14.8,29.0)	16.9 (11.7,23.3)	58.5	59.1	88.48	0.999	1.0	0.999
simadna_md_1000	4999212	4999212	4999212	11	0.005253	6.73	f	300	Primates	Pitheciidae	Plecturocebus_brunneus	best	63	0.2100	29	2.1724	460	29	460	0.01	-	1	1	16.7 (0.4,64.1)	0.0 (0.0,30.8)	N/A (N/A,N/A)	N/A (N/A,N/A)	43.3	45.0	0.07	0.027	0.064	0.428
simadna_md_1000	4999212	4999212	4999212	110	0.02266	171.0	f	12505	Carnivora	Herpestidae	Herpestes_ichneumon	best	4651	0.3719	582	7.9914	3598	546	3383	0.35	-	20	47	9.7 (5.0,16.8)	6.1 (2.8,11.3)	N/A (N/A,N/A)	0.0 (0.0,52.2)	46.3	50.4	1.61	0.214	0.758	0.282
simadna_md_1000	4999212	4999212	4999212	1119	0.7201	88.3	f	44492	Primates	Hominidae	Homo_sapiens_neanderthalensis	best	44301	0.9957	23445	1.8895	16550	22326	16424	14.64	++	1466	2288	17.1 (16.1,18.2)	13.9 (13.0,14.9)	21.2 (15.6,27.7)	17.2 (12.6,22.6)	56.1	56.6	79.67	0.999	1.0	0.999
simadna_md_1000	4999212	4999212	4999212	132	0.02071	17.5	f	141	Carnivora	Nandiniidae	Nandinia_binotata	best	137	0.9716	60	2.2833	883	57	773	0.03	-	3	5	8.3 (0.2,38.5)	22.2 (2.8,60.0)	0.0 (0.0,97.5)	N/A (N/A,N/A)	44.4	47.6	0.15	0.051	0.128	0.402
simadna_md_1000	4999212	4999212	4999212	14	0.007089	26.5	f	80	Primates	Lorisidae	Nycticebus_coucang_insularis	best	6	0.0750	6	1.0000	197	6	197	0.00	-	0	1	0.0 (0.0,84.2)	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	43.3	43.0	0.01	0.011	0.013	0.867
simadna_md_1000	4999212	4999212	4999212	15	0.001995	2.07	f	81	Didelphimorphia	Didelphidae	Didelphis_virginiana	best	37	0.4567	19	1.9473	323	19	323	0.01	-	2	3	16.7 (0.4,64.1)	14.3 (0.4,57.9)	N/A (N/A,N/A)	0.0 (0.0,97.5)	46.7	53.0	0.05	0.018	0.044	0.422
simadna_md_1000	4999212	4999212	4999212	15	0.004985	10.0	f	155	Primates	Indriidae	Propithecus_edwardsi	best	79	0.5096	34	2.3235	665	34	665	0.02	-	2	6	33.3 (0.8,90.6)	16.7 (0.4,64.1)	N/A (N/A,N/A)	0.0 (0.0,97.5)	42.9	40.7	0.08	0.038	0.072	0.536
simadna_md_1000	4999212	4999212	4999212	18	0.002749	8.72	f	785	Primates	Cebidae	Saguinus_midas	best	568	0.7235	144	3.9444	903	139	891	0.09	-	6	11	9.4 (2.0,25.0)	5.8 (1.2,15.9)	0.0 (0.0,84.2)	0.0 (0.0,97.5)	46.8	46.8	0.4	0.054	0.301	0.181
simadna_md_1000	4999212	4999212	4999212	20	0.006225	29.4	f	446	Primates	Lepilemuridae	Lepilemur_otto	best	346	0.7757	82	4.2195	594	82	594	0.05	-	9	17	24.0 (9.4,45.1)	15.0 (3.2,37.9)	N/A (N/A,N/A)	0.0 (0.0,84.2)	46.2	48.0	0.22	0.035	0.18	0.195
simadna_md_1000	4999212	4999212	4999212	220	0.03667	10.8	f	5086	Carnivora	Eupleridae	Fossa_fossana	best	1662	0.3267	412	4.0339	2873	404	2862	0.26	-	12	32	7.2 (3.0,14.3)	6.2 (2.3,13.1)	50.0 (1.3,98.7)	33.3 (0.8,90.6)	46.7	50.2	1.14	0.171	0.636	0.269
simadna_md_1000	4999212	4999212	4999212	23	0.006405	9.78	f	387	Artiodactyla	Delphinidae	Lagenorhynchus_acutus	best	260	0.6718	92	2.8260	839	92	839	0.06	-	4	10	10.7 (2.3,28.2)	8.0 (1.0,26.0)	50.0 (1.3,98.7)	50.0 (1.3,98.7)	45.3	49.0	0.25	0.051	0.201	0.254
simadna_md_1000	4999212	4999212	4999212	240	0.0385	16.6	f	10089	Carnivora	Felidae	Neofelis_diardi	best	3234	0.3205	699	4.6266	4070	661	3883	0.43	-	30	76	8.7 (4.7,14.4)	11.0 (6.6,16.8)	20.0 (0.5,71.6)	20.0 (0.5,71.6)	45.5	47.1	1.98	0.252	0.826	0.305
simadna_md_1000	4999212	4999212	4999212	26	0.006534	23.3	f	346	Primates	Atelidae	Alouatta_caraya	best	272	0.7861	77	3.5324	905	75	853	0.04	-	1	4	0.0 (0.0,17.6)	5.6 (0.1,27.3)	0.0 (0.0,97.5)	N/A (N/A,N/A)	44.6	53.8	0.2	0.054	0.167	0.327
simadna_md_1000	4999212	4999212	4999212	28	0.003656	22.8	f	393	Pholidota	Manidae	Manis_crassicaudata	best	217	0.5521	76	2.8552	922	76	922	0.04	-	2	3	0.0 (0.0,18.5)	15.4 (1.9,45.4)	N/A (N/A,N/A)	N/A (N/A,N/A)	46.8	45.0	0.21	0.055	0.172	0.322
simadna_md_1000	4999212	4999212	4999212	31	0.004111	5.94	f	136	Pilosa	Megalonychidae	Choloepus_didactylus	best	71	0.5220	27	2.6296	413	27	413	0.01	-	1	1	0.0 (0.0,52.2)	25.0 (0.6,80.6)	N/A (N/A,N/A)	N/A (N/A,N/A)	47.6	40.0	0.07	0.024	0.066	0.376
simadna_md_1000	4999212	4999212	4999212	32	0.005382	10.5	f	489	Primates	Lemuridae	Eulemur_macaco_macaco	best	353	0.7218	106	3.3301	823	106	823	0.06	-	4	11	9.1 (1.1,29.2)	9.5 (1.2,30.4)	N/A (N/A,N/A)	N/A (N/A,N/A)	44.2	49.9	0.27	0.047	0.213	0.224
simadna_md_1000	4999212	4999212	4999212	33	0.004297	133.0	f	613	Rodentia	Echimyidae	Proechimys_goeldii	best	157	0.2561	57	2.7543	816	57	816	0.03	-	5	7	8.3 (0.2,38.5)	21.1 (6.1,45.6)	N/A (N/A,N/A)	N/A (N/A,N/A)	41.9	41.7	0.14	0.048	0.117	0.412
simadna_md_1000	4999212	4999212	4999212	35	0.008549	10.0	f	206	Primates	Tarsiidae	Tarsius_dentatus	best	124	0.6019	40	3.1000	756	40	756	0.02	-	1	2	12.5 (0.3,52.7)	0.0 (0.0,23.2)	N/A (N/A,N/A)	0.0 (0.0,97.5)	43.7	41.0	0.1	0.044	0.087	0.512
simadna_md_1000	4999212	4999212	4999212	36	0.003261	3.75	f	373	Rodentia	Dipodidae	Sicista_concolor	best	33	0.0884	12	2.7500	353	12	353	0.00	-	0	0	0.0 (0.0,60.2)	0.0 (0.0,84.2)	N/A (N/A,N/A)	N/A (N/A,N/A)	41.8	N/A	0.03	0.021	0.026	0.807
simadna_md_1000	4999212	4999212	4999212	36	0.004976	7.08	f	110	Cingulata	Dasypodidae	Dasypus_kappleri	best	60	0.5454	32	1.8750	539	32	539	0.02	-	2	3	25.0 (3.2,65.1)	12.5 (0.3,52.7)	100.0 (2.5,100.0)	100.0 (2.5,100.0)	46.5	46.0	0.08	0.032	0.075	0.426
simadna_md_1000	4999212	4999212	4999212	36	0.01398	2.92	f	1513	Perissodactyla	Equidae	Equus_ovodovi	best	300	0.1982	90	3.3333	1149	90	1149	0.05	-	4	7	2.9 (0.1,14.9)	12.5 (2.7,32.4)	0.0 (0.0,84.2)	N/A (N/A,N/A)	42.0	42.1	0.23	0.069	0.183	0.38
simadna_md_1000	4999212	4999212	4999212	37	0.005431	11.8	f	2010	Primates	Cercopithecidae	Macaca_sylvanus	best	910	0.4527	298	3.0536	2309	285	2263	0.18	-	22	45	16.5 (9.1,26.5)	14.9 (7.4,25.7)	50.0 (1.3,98.7)	50.0 (1.3,98.7)	46.3	47.8	0.83	0.139	0.521	0.267
simadna_md_1000	4999212	4999212	4999212	37	0.00584	18.1	f	7423	Rodentia	Muridae	Rattus_norvegicus	best	2149	0.2895	299	7.1872	2011	284	1969	0.18	-	10	18	15.8 (7.5,27.9)	1.7 (0.0,9.2)	N/A (N/A,N/A)	0.0 (0.0,97.5)	44.7	43.8	0.82	0.123	0.515	0.238
simadna_md_1000	4999212	4999212	4999212	37	0.008478	12.0	f	2460	Carnivora	Otariidae	Arctocephalus_pusillus	best	517	0.2101	162	3.1913	1409	148	1273	0.09	-	12	18	12.5 (4.2,26.8)	16.3 (6.8,30.7)	0.0 (0.0,97.5)	0.0 (0.0,97.5)	45.4	44.4	0.44	0.084	0.324	0.26
simadna_md_1000	4999212	4999212	4999212	38	0.01167	12.3	f	156	Artiodactyla	Phocoenidae	Phocoena_sinus	best	76	0.4871	29	2.6206	547	28	510	0.01	-	2	5	20.0 (0.5,71.6)	14.3 (0.4,57.9)	N/A (N/A,N/A)	N/A (N/A,N/A)	40.6	41.8	0.07	0.033	0.061	0.544
simadna_md_1000	4999212	4999212	4999212	39	0.0038	7.9	f	2596	Macroscelidea	Macroscelididae	Elephantulus_intufi	best	122	0.0469	34	3.5882	632	32	582	0.02	-	0	2	0.0 (0.0,52.2)	0.0 (0.0,30.8)	N/A (N/A,N/A)	N/A (N/A,N/A)	43.6	36.5	0.08	0.038	0.075	0.501
simadna_md_1000	4999212	4999212	4999212	39	0.005566	2.41	f	1687	Rodentia	Cricetidae	Peromyscus_crinitus	best	876	0.5192	208	4.2115	1139	207	1125	0.13	-	11	19	12.5 (4.7,25.2)	12.8 (4.3,27.4)	0.0 (0.0,97.5)	N/A (N/A,N/A)	46.2	45.6	0.57	0.068	0.399	0.171
simadna_md_1000	4999212	4999212	4999212	39	0.005695	10.1	f	251	Lagomorpha	Leporidae	Lepus_americanus	best	109	0.4342	50	2.1800	956	45	880	0.03	-	1	2	0.0 (0.0,41.0)	8.3 (0.2,38.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	44.3	44.0	0.13	0.056	0.11	0.508
simadna_md_1000	4999212	4999212	4999212	40	0.004023	10.3	f	103	Pilosa	Bradypodidae	Bradypus_torquatus	best	111	1.0776	25	4.4400	237	25	237	0.01	-	1	4	0.0 (0.0,52.2)	10.0 (0.3,44.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	41.8	41.5	0.06	0.014	0.053	0.264
simadna_md_1000	4999212	4999212	4999212	40	0.006684	15.7	f	8330	Chiroptera	Vespertilionidae	Myotis_volans	best	1530	0.1836	369	4.1463	2533	337	2446	0.22	-	15	32	16.9 (9.0,27.7)	4.3 (0.9,12.2)	0.0 (0.0,97.5)	0.0 (0.0,84.2)	45.8	45.7	0.98	0.145	0.579	0.25
simadna_md_1000	4999212	4999212	4999212	41	0.005151	7.78	f	175	Scandentia	Tupaiidae	Tupaia_montana	best	103	0.5885	41	2.5121	572	41	572	0.02	-	1	2	0.0 (0.0,36.9)	16.7 (0.4,64.1)	N/A (N/A,N/A)	N/A (N/A,N/A)	43.1	44.5	0.1	0.035	0.091	0.385
simadna_md_1000	4999212	4999212	4999212	415	0.3473	177.0	f	1173662	Artiodactyla	Bovidae	Bos_indicus	best	1172991	0.9994	31128	37.6828	16330	29963	16208	19.65	-	691	1215	6.6 (6.0,7.3)	5.1 (4.6,5.7)	11.5 (4.7,22.2)	7.9 (3.2,15.5)	48.7	53.3	92.97	0.999	1.0	0.999
simadna_md_1000	4999212	4999212	4999212	42	0.0042	10.5	f	150	Dasyuromorphia	Dasyuridae	Sminthopsis_douglasi	best	95	0.6333	28	3.3928	260	28	260	0.01	-	3	8	25.0 (3.2,65.1)	11.1 (0.3,48.2)	0.0 (0.0,97.5)	N/A (N/A,N/A)	42.4	40.4	0.07	0.015	0.061	0.256
simadna_md_1000	4999212	4999212	4999212	43	0.004412	4.79	f	298	Rodentia	Anomaluridae	Anomalurus_beecrofti	best	172	0.5771	53	3.2452	578	53	578	0.03	-	5	10	18.2 (5.2,40.3)	14.3 (0.4,57.9)	N/A (N/A,N/A)	N/A (N/A,N/A)	45.9	48.9	0.14	0.034	0.119	0.286
simadna_md_1000	4999212	4999212	4999212	43	0.004572	13.6	f	382	Rodentia	Spalacidae	Rhizomys_sinensis	best	86	0.2251	33	2.6060	578	33	578	0.02	-	3	4	33.3 (7.5,70.1)	0.0 (0.0,45.9)	N/A (N/A,N/A)	0.0 (0.0,97.5)	44.1	41.8	0.08	0.034	0.074	0.468
simadna_md_1000	4999212	4999212	4999212	43	0.005371	200.0	f	6508	Eulipotyphla	Soricidae	Crocidura_russula	best	779	0.1196	168	4.6369	1678	166	1633	0.10	-	6	15	3.4 (0.1,17.8)	16.1 (5.5,33.7)	N/A (N/A,N/A)	N/A (N/A,N/A)	44.8	48.5	0.43	0.097	0.32	0.304
simadna_md_1000	4999212	4999212	4999212	44	0.005934	7.93	f	1820	Rodentia	Sciuridae	Sundasciurus_lowii	best	1170	0.6428	336	3.4821	2316	315	2235	0.20	-	13	33	10.3 (3.9,21.2)	8.8 (3.6,17.2)	N/A (N/A,N/A)	N/A (N/A,N/A)	45.8	47.9	0.96	0.142	0.571	0.248
simadna_md_1000	4999212	4999212	4999212	44	0.01007	9.66	f	326	Artiodactyla	Balaenopteridae	Balaenoptera_omurai	best	213	0.6533	84	2.5357	1298	82	1246	0.05	-	5	15	15.0 (3.2,37.9)	11.1 (1.4,34.7)	0.0 (0.0,97.5)	0.0 (0.0,97.5)	45.0	47.0	0.23	0.079	0.184	0.429
simadna_md_1000	4999212	4999212	4999212	45	0.006084	12.0	f	589	Artiodactyla	Tragulidae	Tragulus_napu	best	189	0.3208	52	3.6346	838	52	838	0.03	-	1	5	11.1 (0.3,48.2)	0.0 (0.0,23.2)	N/A (N/A,N/A)	0.0 (0.0,97.5)	42.9	43.4	0.14	0.053	0.117	0.452
simadna_md_1000	4999212	4999212	4999212	45	0.006155	2.73	f	4737	Lagomorpha	Ochotonidae	Ochotona_erythrotis	best	160	0.0337	53	3.0188	679	53	679	0.03	-	3	6	15.8 (3.4,39.6)	0.0 (0.0,24.7)	N/A (N/A,N/A)	0.0 (0.0,84.2)	43.7	43.7	0.13	0.04	0.115	0.353
